Country;Year;Series;Value
Latvia;2010;GDP per capita (US dollars);11,216
Latvia;2015;GDP per capita (US dollars);13,536
Latvia;2016;GDP per capita (US dollars);14,055
Latvia;2017;GDP per capita (US dollars);15,625
Latvia;1995;GDP in constant 2010 prices (millions of US dollars);12,742
Latvia;2005;GDP in constant 2010 prices (millions of US dollars);24,316
Latvia;2010;GDP in constant 2010 prices (millions of US dollars);23,765
Latvia;2015;GDP in constant 2010 prices (millions of US dollars);28,257
Latvia;2016;GDP in constant 2010 prices (millions of US dollars);28,840
Latvia;2017;GDP in constant 2010 prices (millions of US dollars);30,177
Latvia;1995;GDP real rates of growth (percent);-1.1
Latvia;2005;GDP real rates of growth (percent);10.7
Latvia;2010;GDP real rates of growth (percent);-3.9
Latvia;2015;GDP real rates of growth (percent);3.0
Latvia;2016;GDP real rates of growth (percent);2.1
Latvia;2017;GDP real rates of growth (percent);4.6
Lebanon;1985;GDP in current prices (millions of US dollars);2,275
Lebanon;1995;GDP in current prices (millions of US dollars);11,506
Lebanon;2005;GDP in current prices (millions of US dollars);21,490
Lebanon;2010;GDP in current prices (millions of US dollars);38,420
Lebanon;2015;GDP in current prices (millions of US dollars);49,974
Lebanon;2016;GDP in current prices (millions of US dollars);51,239
Lebanon;2017;GDP in current prices (millions of US dollars);53,394
Lebanon;1985;GDP per capita (US dollars);850
Lebanon;1995;GDP per capita (US dollars);3,793
Lebanon;2005;GDP per capita (US dollars);5,390
Lebanon;2010;GDP per capita (US dollars);8,858
Lebanon;2015;GDP per capita (US dollars);8,540
Lebanon;2016;GDP per capita (US dollars);8,530
Lebanon;2017;GDP per capita (US dollars);8,778
Lebanon;1985;GDP in constant 2010 prices (millions of US dollars);20,297
Lebanon;1995;GDP in constant 2010 prices (millions of US dollars);20,531
Lebanon;2005;GDP in constant 2010 prices (millions of US dollars);26,598
Lebanon;2010;GDP in constant 2010 prices (millions of US dollars);38,420
Lebanon;2015;GDP in constant 2010 prices (millions of US dollars);41,813
Lebanon;2016;GDP in constant 2010 prices (millions of US dollars);42,484
Lebanon;2017;GDP in constant 2010 prices (millions of US dollars);42,719
Lebanon;1985;GDP real rates of growth (percent);24.3
Lebanon;1995;GDP real rates of growth (percent);6.5
Lebanon;2005;GDP real rates of growth (percent);2.7
Lebanon;2010;GDP real rates of growth (percent);8.0
Lebanon;2015;GDP real rates of growth (percent);0.4
Lebanon;2016;GDP real rates of growth (percent);1.6
Lebanon;2017;GDP real rates of growth (percent);0.6
Lesotho;1985;GDP in current prices (millions of US dollars);297
Lesotho;1995;GDP in current prices (millions of US dollars);955
Lesotho;2005;GDP in current prices (millions of US dollars);1,560
Lesotho;2010;GDP in current prices (millions of US dollars);2,386
Lesotho;2015;GDP in current prices (millions of US dollars);2,506
Lesotho;2016;GDP in current prices (millions of US dollars);2,291
Lesotho;2017;GDP in current prices (millions of US dollars);2,632
Lesotho;1985;GDP per capita (US dollars);202
Lesotho;1995;GDP per capita (US dollars);542
Lesotho;2005;GDP per capita (US dollars);800
Lesotho;2010;GDP per capita (US dollars);1,169
Lesotho;2015;GDP per capita (US dollars);1,152
Lesotho;2016;GDP per capita (US dollars);1,040
Lesotho;2017;GDP per capita (US dollars);1,178
Lesotho;1985;GDP in constant 2010 prices (millions of US dollars);807
Lesotho;1995;GDP in constant 2010 prices (millions of US dollars);1,340
Lesotho;2005;GDP in constant 2010 prices (millions of US dollars);1,888
Lesotho;2010;GDP in constant 2010 prices (millions of US dollars);2,386
Lesotho;2015;GDP in constant 2010 prices (millions of US dollars);2,911
Lesotho;2016;GDP in constant 2010 prices (millions of US dollars);2,981
Lesotho;2017;GDP in constant 2010 prices (millions of US dollars);2,934
Lesotho;1985;GDP real rates of growth (percent);9.4
Lesotho;1995;GDP real rates of growth (percent);4.6
Lesotho;2005;GDP real rates of growth (percent);2.7
Lesotho;2010;GDP real rates of growth (percent);6.1
Lesotho;2015;GDP real rates of growth (percent);2.5
Lesotho;2016;GDP real rates of growth (percent);2.4
Lesotho;2017;GDP real rates of growth (percent);-1.6
Liberia;1985;GDP in current prices (millions of US dollars);1,076
Liberia;1995;GDP in current prices (millions of US dollars);209
Liberia;2005;GDP in current prices (millions of US dollars);706
Liberia;2010;GDP in current prices (millions of US dollars);1,292
Liberia;2015;GDP in current prices (millions of US dollars);2,669
Liberia;2016;GDP in current prices (millions of US dollars);2,757
Liberia;2017;GDP in current prices (millions of US dollars);2,763
Liberia;1985;GDP per capita (US dollars);491
Liberia;1995;GDP per capita (US dollars);101
Liberia;2005;GDP per capita (US dollars);217
Liberia;2010;GDP per capita (US dollars);327
Liberia;2015;GDP per capita (US dollars);593
Liberia;2016;GDP per capita (US dollars);598
Liberia;2017;GDP per capita (US dollars);584
Liberia;1985;GDP in constant 2010 prices (millions of US dollars);1,197
Liberia;1995;GDP in constant 2010 prices (millions of US dollars);174
Liberia;2005;GDP in constant 2010 prices (millions of US dollars);662
Liberia;2010;GDP in constant 2010 prices (millions of US dollars);1,292
Liberia;2015;GDP in constant 2010 prices (millions of US dollars);1,871
Liberia;2016;GDP in constant 2010 prices (millions of US dollars);1,862
Liberia;2017;GDP in constant 2010 prices (millions of US dollars);1,908
Liberia;1985;GDP real rates of growth (percent);-2.0
Liberia;1995;GDP real rates of growth (percent);-4.3
Liberia;2005;GDP real rates of growth (percent);5.3
Liberia;2010;GDP real rates of growth (percent);7.3
Liberia;2015;GDP real rates of growth (percent);9.3
Liberia;2016;GDP real rates of growth (percent);-0.5
Liberia;2017;GDP real rates of growth (percent);2.5
Libya;1985;GDP in current prices (millions of US dollars);29,887
Libya;1995;GDP in current prices (millions of US dollars);28,292
Libya;2005;GDP in current prices (millions of US dollars);45,451
Libya;2010;GDP in current prices (millions of US dollars);80,942
Libya;2015;GDP in current prices (millions of US dollars);17,666
Libya;2016;GDP in current prices (millions of US dollars);15,320
Libya;2017;GDP in current prices (millions of US dollars);25,127
Libya;1985;GDP per capita (US dollars);7,715
Libya;1995;GDP per capita (US dollars);5,717
Libya;2005;GDP per capita (US dollars);7,846
Libya;2010;GDP per capita (US dollars);13,121
Libya;2015;GDP per capita (US dollars);2,833
Libya;2016;GDP per capita (US dollars);2,434
Libya;2017;GDP per capita (US dollars);3,942
Libya;1985;GDP in constant 2010 prices (millions of US dollars);45,138
Libya;1995;GDP in constant 2010 prices (millions of US dollars);44,062
Libya;2005;GDP in constant 2010 prices (millions of US dollars);60,808
Libya;2010;GDP in constant 2010 prices (millions of US dollars);80,942
Libya;2015;GDP in constant 2010 prices (millions of US dollars);9,171
Libya;2016;GDP in constant 2010 prices (millions of US dollars);7,695
Libya;2017;GDP in constant 2010 prices (millions of US dollars);12,621
Libya;1985;GDP real rates of growth (percent);8.3
Libya;1995;GDP real rates of growth (percent);-2.2
Libya;2005;GDP real rates of growth (percent);10.3
Libya;2010;GDP real rates of growth (percent);4.3
Libya;2015;GDP real rates of growth (percent);-45.5
Libya;2016;GDP real rates of growth (percent);-16.1
Libya;2017;GDP real rates of growth (percent);64.0
Liechtenstein;1985;GDP in current prices (millions of US dollars);681
Liechtenstein;1995;GDP in current prices (millions of US dollars);2,695
Liechtenstein;2005;GDP in current prices (millions of US dollars);4,046
Liechtenstein;2010;GDP in current prices (millions of US dollars);5,621
Liechtenstein;2015;GDP in current prices (millions of US dollars);6,269
Liechtenstein;2016;GDP in current prices (millions of US dollars);6,215
Liechtenstein;2017;GDP in current prices (millions of US dollars);6,296
Liechtenstein;1985;GDP per capita (US dollars);24,995
Liechtenstein;1995;GDP per capita (US dollars);87,414
Liechtenstein;2005;GDP per capita (US dollars);116,095
Liechtenstein;2010;GDP per capita (US dollars);156,127
Liechtenstein;2015;GDP per capita (US dollars);167,594
Liechtenstein;2016;GDP per capita (US dollars);164,994
Liechtenstein;2017;GDP per capita (US dollars);166,022
Liechtenstein;1985;GDP in constant 2010 prices (millions of US dollars);2,441
Liechtenstein;1995;GDP in constant 2010 prices (millions of US dollars);3,456
Liechtenstein;2005;GDP in constant 2010 prices (millions of US dollars);5,047
Liechtenstein;2010;GDP in constant 2010 prices (millions of US dollars);5,621
Liechtenstein;2015;GDP in constant 2010 prices (millions of US dollars);5,892
Liechtenstein;2016;GDP in constant 2010 prices (millions of US dollars);6,007
Liechtenstein;2017;GDP in constant 2010 prices (millions of US dollars);6,049
Liechtenstein;1985;GDP real rates of growth (percent);7.0
Liechtenstein;1995;GDP real rates of growth (percent);1.9
Liechtenstein;2005;GDP real rates of growth (percent);4.8
Liechtenstein;2010;GDP real rates of growth (percent);7.4
Liechtenstein;2015;GDP real rates of growth (percent);0.0
Liechtenstein;2016;GDP real rates of growth (percent);2.0
Liechtenstein;2017;GDP real rates of growth (percent);0.7
Lithuania;1995;GDP in current prices (millions of US dollars);6,702
Lithuania;2005;GDP in current prices (millions of US dollars);26,141
Lithuania;2010;GDP in current prices (millions of US dollars);37,130
Lithuania;2015;GDP in current prices (millions of US dollars);41,517
Lithuania;2016;GDP in current prices (millions of US dollars);42,973
Lithuania;2017;GDP in current prices (millions of US dollars);47,544
Lithuania;1995;GDP per capita (US dollars);1,848
Lithuania;2005;GDP per capita (US dollars);7,817
Lithuania;2010;GDP per capita (US dollars);11,886
Lithuania;2015;GDP per capita (US dollars);14,160
Lithuania;2016;GDP per capita (US dollars);14,776
Lithuania;2017;GDP per capita (US dollars);16,450
Lithuania;1995;GDP in constant 2010 prices (millions of US dollars);19,321
Lithuania;2005;GDP in constant 2010 prices (millions of US dollars);35,022
Lithuania;2010;GDP in constant 2010 prices (millions of US dollars);37,130
Lithuania;2015;GDP in constant 2010 prices (millions of US dollars);44,693
Lithuania;2016;GDP in constant 2010 prices (millions of US dollars);45,745
Lithuania;2017;GDP in constant 2010 prices (millions of US dollars);47,639
Lithuania;1995;GDP real rates of growth (percent);3.3
Lithuania;2005;GDP real rates of growth (percent);7.7
Lithuania;2010;GDP real rates of growth (percent);1.6
Lithuania;2015;GDP real rates of growth (percent);2.0
Lithuania;2016;GDP real rates of growth (percent);2.4
Lithuania;2017;GDP real rates of growth (percent);4.1
Luxembourg;1985;GDP in current prices (millions of US dollars);4,738
Luxembourg;1995;GDP in current prices (millions of US dollars);21,588
Luxembourg;2005;GDP in current prices (millions of US dollars);37,346
Luxembourg;2010;GDP in current prices (millions of US dollars);53,212
Luxembourg;2015;GDP in current prices (millions of US dollars);57,204
Luxembourg;2016;GDP in current prices (millions of US dollars);58,961
Luxembourg;2017;GDP in current prices (millions of US dollars);62,316
Luxembourg;1985;GDP per capita (US dollars);12,915
Luxembourg;1995;GDP per capita (US dollars);52,894
Luxembourg;2005;GDP per capita (US dollars);81,571
Luxembourg;2010;GDP per capita (US dollars);104,772
Luxembourg;2015;GDP per capita (US dollars);100,936
Luxembourg;2016;GDP per capita (US dollars);102,408
Luxembourg;2017;GDP per capita (US dollars);106,806
Luxembourg;1985;GDP in constant 2010 prices (millions of US dollars);17,554
Luxembourg;1995;GDP in constant 2010 prices (millions of US dollars);30,556
Luxembourg;2005;GDP in constant 2010 prices (millions of US dollars);47,158
Luxembourg;2010;GDP in constant 2010 prices (millions of US dollars);53,212
Luxembourg;2015;GDP in constant 2010 prices (millions of US dollars);61,082
Luxembourg;2016;GDP in constant 2010 prices (millions of US dollars);62,555
Luxembourg;2017;GDP in constant 2010 prices (millions of US dollars);63,522
Luxembourg;1985;GDP real rates of growth (percent);2.8
Luxembourg;1995;GDP real rates of growth (percent);1.4
Luxembourg;2005;GDP real rates of growth (percent);3.2
Luxembourg;2010;GDP real rates of growth (percent);4.9
Luxembourg;2015;GDP real rates of growth (percent);3.9
Luxembourg;2016;GDP real rates of growth (percent);2.4
Luxembourg;2017;GDP real rates of growth (percent);1.5
Madagascar;1985;GDP in current prices (millions of US dollars);2,791
Madagascar;1995;GDP in current prices (millions of US dollars);3,726
Madagascar;2005;GDP in current prices (millions of US dollars);5,942
Madagascar;2010;GDP in current prices (millions of US dollars);10,250
Madagascar;2015;GDP in current prices (millions of US dollars);11,243
Madagascar;2016;GDP in current prices (millions of US dollars);11,487
Madagascar;2017;GDP in current prices (millions of US dollars);13,208
Madagascar;1985;GDP per capita (US dollars);277
Madagascar;1995;GDP per capita (US dollars);277
Madagascar;2005;GDP per capita (US dollars);324
Madagascar;2010;GDP per capita (US dollars);485
Madagascar;2015;GDP per capita (US dollars);464
Madagascar;2016;GDP per capita (US dollars);461
Madagascar;2017;GDP per capita (US dollars);517
Madagascar;1985;GDP in constant 2010 prices (millions of US dollars);5,847
Madagascar;1995;GDP in constant 2010 prices (millions of US dollars);6,586
Madagascar;2005;GDP in constant 2010 prices (millions of US dollars);8,896
Madagascar;2010;GDP in constant 2010 prices (millions of US dollars);10,250
Madagascar;2015;GDP in constant 2010 prices (millions of US dollars);11,659
Madagascar;2016;GDP in constant 2010 prices (millions of US dollars);12,129
Madagascar;2017;GDP in constant 2010 prices (millions of US dollars);12,275
Madagascar;1985;GDP real rates of growth (percent);1.2
Madagascar;1995;GDP real rates of growth (percent);1.7
Madagascar;2005;GDP real rates of growth (percent);4.6
Madagascar;2010;GDP real rates of growth (percent);0.7
Madagascar;2015;GDP real rates of growth (percent);3.5
Madagascar;2016;GDP real rates of growth (percent);4.0
Madagascar;2017;GDP real rates of growth (percent);1.2
Malawi;1985;GDP in current prices (millions of US dollars);2,028
Malawi;1995;GDP in current prices (millions of US dollars);2,474
Malawi;2005;GDP in current prices (millions of US dollars);3,656
Malawi;2010;GDP in current prices (millions of US dollars);6,868
Malawi;2015;GDP in current prices (millions of US dollars);6,430
Malawi;2016;GDP in current prices (millions of US dollars);5,310
Malawi;2017;GDP in current prices (millions of US dollars);6,339
Malawi;1985;GDP per capita (US dollars);281
Malawi;1995;GDP per capita (US dollars);250
Malawi;2005;GDP per capita (US dollars);280
Malawi;2010;GDP per capita (US dollars);453
Malawi;2015;GDP per capita (US dollars);366
Malawi;2016;GDP per capita (US dollars);294
Malawi;2017;GDP per capita (US dollars);340
Malawi;1985;GDP in constant 2010 prices (millions of US dollars);3,029
Malawi;1995;GDP in constant 2010 prices (millions of US dollars);3,653
Malawi;2005;GDP in constant 2010 prices (millions of US dollars);4,867
Malawi;2010;GDP in constant 2010 prices (millions of US dollars);6,868
Malawi;2015;GDP in constant 2010 prices (millions of US dollars);8,453
Malawi;2016;GDP in constant 2010 prices (millions of US dollars);8,681
Malawi;2017;GDP in constant 2010 prices (millions of US dollars);9,122
Malawi;1985;GDP real rates of growth (percent);4.7
Malawi;1995;GDP real rates of growth (percent);9.0
Malawi;2005;GDP real rates of growth (percent);3.3
Malawi;2010;GDP real rates of growth (percent);5.5
Malawi;2015;GDP real rates of growth (percent);3.3
Malawi;2016;GDP real rates of growth (percent);2.7
Malawi;2017;GDP real rates of growth (percent);5.1
Malaysia;1985;GDP in current prices (millions of US dollars);31,200
Malaysia;1995;GDP in current prices (millions of US dollars);88,833
Malaysia;2005;GDP in current prices (millions of US dollars);143,534
Malaysia;2010;GDP in current prices (millions of US dollars);255,018
Malaysia;2015;GDP in current prices (millions of US dollars);296,636
Malaysia;2016;GDP in current prices (millions of US dollars);296,753
Malaysia;2017;GDP in current prices (millions of US dollars);314,707
Malaysia;1985;GDP per capita (US dollars);2,000
Malaysia;1995;GDP per capita (US dollars);4,334
Malaysia;2005;GDP per capita (US dollars);5,594
Malaysia;2010;GDP per capita (US dollars);9,071
Malaysia;2015;GDP per capita (US dollars);9,655
Malaysia;2016;GDP per capita (US dollars);9,515
Malaysia;2017;GDP per capita (US dollars);9,951
Malaysia;1985;GDP in constant 2010 prices (millions of US dollars);59,287
Malaysia;1995;GDP in constant 2010 prices (millions of US dollars);128,614
Malaysia;2005;GDP in constant 2010 prices (millions of US dollars);204,864
Malaysia;2010;GDP in constant 2010 prices (millions of US dollars);255,018
Malaysia;2015;GDP in constant 2010 prices (millions of US dollars);330,323
Malaysia;2016;GDP in constant 2010 prices (millions of US dollars);344,274
Malaysia;2017;GDP in constant 2010 prices (millions of US dollars);364,575
Malaysia;1985;GDP real rates of growth (percent);-1.1
Malaysia;1995;GDP real rates of growth (percent);9.8
Malaysia;2005;GDP real rates of growth (percent);5.3
Malaysia;2010;GDP real rates of growth (percent);7.4
Malaysia;2015;GDP real rates of growth (percent);5.1
Malaysia;2016;GDP real rates of growth (percent);4.2
Malaysia;2017;GDP real rates of growth (percent);5.9
Maldives;1985;GDP in current prices (millions of US dollars);166
Maldives;1995;GDP in current prices (millions of US dollars);566
Maldives;2005;GDP in current prices (millions of US dollars);1,163
Maldives;2010;GDP in current prices (millions of US dollars);2,588
Maldives;2015;GDP in current prices (millions of US dollars);4,109
Maldives;2016;GDP in current prices (millions of US dollars);4,414
Maldives;2017;GDP in current prices (millions of US dollars);4,866
Maldives;1985;GDP per capita (US dollars);875
Maldives;1995;GDP per capita (US dollars);2,229
Maldives;2005;GDP per capita (US dollars);3,649
Maldives;2010;GDP per capita (US dollars);7,100
Maldives;2015;GDP per capita (US dollars);9,822
Maldives;2016;GDP per capita (US dollars);10,319
Maldives;2017;GDP per capita (US dollars);11,151
Maldives;1985;GDP in constant 2010 prices (millions of US dollars);513
Maldives;1995;GDP in constant 2010 prices (millions of US dollars);1,169
Maldives;2005;GDP in constant 2010 prices (millions of US dollars);1,749
Maldives;2010;GDP in constant 2010 prices (millions of US dollars);2,588
Maldives;2015;GDP in constant 2010 prices (millions of US dollars);3,413
Maldives;2016;GDP in constant 2010 prices (millions of US dollars);3,661
Maldives;2017;GDP in constant 2010 prices (millions of US dollars);3,914
Maldives;1985;GDP real rates of growth (percent);13.0
Maldives;1995;GDP real rates of growth (percent);7.1
Maldives;2005;GDP real rates of growth (percent);-13.1
Maldives;2010;GDP real rates of growth (percent);7.3
Maldives;2015;GDP real rates of growth (percent);2.9
Maldives;2016;GDP real rates of growth (percent);7.3
Maldives;2017;GDP real rates of growth (percent);6.9
Mali;1985;GDP in current prices (millions of US dollars);1,260
Mali;1995;GDP in current prices (millions of US dollars);2,837
Mali;2005;GDP in current prices (millions of US dollars);6,245
Mali;2010;GDP in current prices (millions of US dollars);10,679
Mali;2015;GDP in current prices (millions of US dollars);13,095
Mali;2016;GDP in current prices (millions of US dollars);14,032
Mali;2017;GDP in current prices (millions of US dollars);15,236
Mali;1985;GDP per capita (US dollars);161
Mali;1995;GDP per capita (US dollars);295
Mali;2005;GDP per capita (US dollars);488
Mali;2010;GDP per capita (US dollars);708
Mali;2015;GDP per capita (US dollars);750
Mali;2016;GDP per capita (US dollars);780
Mali;2017;GDP per capita (US dollars);822
Mali;1985;GDP in constant 2010 prices (millions of US dollars);1,276
Mali;1995;GDP in constant 2010 prices (millions of US dollars);2,762
Mali;2005;GDP in constant 2010 prices (millions of US dollars);6,457
Mali;2010;GDP in constant 2010 prices (millions of US dollars);10,679
Mali;2015;GDP in constant 2010 prices (millions of US dollars);15,885
Mali;2016;GDP in constant 2010 prices (millions of US dollars);17,275
Mali;2017;GDP in constant 2010 prices (millions of US dollars);18,474
Mali;1985;GDP real rates of growth (percent);8.5
Mali;1995;GDP real rates of growth (percent);37.2
Mali;2005;GDP real rates of growth (percent);10.4
Mali;2010;GDP real rates of growth (percent);10.9
Mali;2015;GDP real rates of growth (percent);7.6
Mali;2016;GDP real rates of growth (percent);8.8
Mali;2017;GDP real rates of growth (percent);6.9
Malta;1985;GDP in current prices (millions of US dollars);1,156
Malta;1995;GDP in current prices (millions of US dollars);3,697
Malta;2005;GDP in current prices (millions of US dollars);6,393
Malta;2010;GDP in current prices (millions of US dollars);8,741
Malta;2015;GDP in current prices (millions of US dollars);10,563
Malta;2016;GDP in current prices (millions of US dollars);11,261
Malta;2017;GDP in current prices (millions of US dollars);12,553
Malta;1985;GDP per capita (US dollars);3,311
Malta;1995;GDP per capita (US dollars);9,722
Malta;2005;GDP per capita (US dollars);15,716
Malta;2010;GDP per capita (US dollars);21,005
Malta;2015;GDP per capita (US dollars);24,703
Malta;2016;GDP per capita (US dollars);26,227
Malta;2017;GDP per capita (US dollars);29,137
Malta;1985;GDP in constant 2010 prices (millions of US dollars);3,159
Malta;1995;GDP in constant 2010 prices (millions of US dollars);5,562
Malta;2005;GDP in constant 2010 prices (millions of US dollars);7,909
Malta;2010;GDP in constant 2010 prices (millions of US dollars);8,741
Malta;2015;GDP in constant 2010 prices (millions of US dollars);11,272
Malta;2016;GDP in constant 2010 prices (millions of US dollars);11,860
Malta;2017;GDP in constant 2010 prices (millions of US dollars);12,653
Malta;1985;GDP real rates of growth (percent);2.6
Malta;1995;GDP real rates of growth (percent);6.3
Malta;2005;GDP real rates of growth (percent);3.8
Malta;2010;GDP real rates of growth (percent);3.5
Malta;2015;GDP real rates of growth (percent);9.5
Malta;2016;GDP real rates of growth (percent);5.2
Malta;2017;GDP real rates of growth (percent);6.7
Marshall Islands;1985;GDP in current prices (millions of US dollars);44
Marshall Islands;1995;GDP in current prices (millions of US dollars);121
Marshall Islands;2005;GDP in current prices (millions of US dollars);138
Marshall Islands;2010;GDP in current prices (millions of US dollars);165
Marshall Islands;2015;GDP in current prices (millions of US dollars);179
Marshall Islands;2016;GDP in current prices (millions of US dollars);194
Marshall Islands;2017;GDP in current prices (millions of US dollars);199
Marshall Islands;1985;GDP per capita (US dollars);1,155
Marshall Islands;1995;GDP per capita (US dollars);2,379
Marshall Islands;2005;GDP per capita (US dollars);2,651
Marshall Islands;2010;GDP per capita (US dollars);3,143
Marshall Islands;2015;GDP per capita (US dollars);3,386
Marshall Islands;2016;GDP per capita (US dollars);3,665
Marshall Islands;2017;GDP per capita (US dollars);3,753
Marshall Islands;1985;GDP in constant 2010 prices (millions of US dollars);83
Marshall Islands;1995;GDP in constant 2010 prices (millions of US dollars);160
Marshall Islands;2005;GDP in constant 2010 prices (millions of US dollars);152
Marshall Islands;2010;GDP in constant 2010 prices (millions of US dollars);165
Marshall Islands;2015;GDP in constant 2010 prices (millions of US dollars);177
Marshall Islands;2016;GDP in constant 2010 prices (millions of US dollars);179
Marshall Islands;2017;GDP in constant 2010 prices (millions of US dollars);183
Marshall Islands;1985;GDP real rates of growth (percent);-6.3
Marshall Islands;1995;GDP real rates of growth (percent);8.2
Marshall Islands;2005;GDP real rates of growth (percent);2.9
Marshall Islands;2010;GDP real rates of growth (percent);6.4
Marshall Islands;2015;GDP real rates of growth (percent);0.6
Marshall Islands;2016;GDP real rates of growth (percent);0.9
Marshall Islands;2017;GDP real rates of growth (percent);2.5
Mauritania;1985;GDP in current prices (millions of US dollars);1,085
Mauritania;1995;GDP in current prices (millions of US dollars);1,681
Mauritania;2005;GDP in current prices (millions of US dollars);2,184
Mauritania;2010;GDP in current prices (millions of US dollars);4,338
Mauritania;2015;GDP in current prices (millions of US dollars);4,833
Mauritania;2016;GDP in current prices (millions of US dollars);4,747
Mauritania;2017;GDP in current prices (millions of US dollars);4,992
Mauritania;1985;GDP per capita (US dollars);613
Mauritania;1995;GDP per capita (US dollars);722
Mauritania;2005;GDP per capita (US dollars);698
Mauritania;2010;GDP per capita (US dollars);1,202
Mauritania;2015;GDP per capita (US dollars);1,155
Mauritania;2016;GDP per capita (US dollars);1,104
Mauritania;2017;GDP per capita (US dollars);1,129
Mauritania;1985;GDP in constant 2010 prices (millions of US dollars);1,775
Mauritania;1995;GDP in constant 2010 prices (millions of US dollars);2,332
Mauritania;2005;GDP in constant 2010 prices (millions of US dollars);3,387
Mauritania;2010;GDP in constant 2010 prices (millions of US dollars);4,338
Mauritania;2015;GDP in constant 2010 prices (millions of US dollars);5,432
Mauritania;2016;GDP in constant 2010 prices (millions of US dollars);5,524
Mauritania;2017;GDP in constant 2010 prices (millions of US dollars);5,716
Mauritania;1985;GDP real rates of growth (percent);3.4
Mauritania;1995;GDP real rates of growth (percent);-2.4
Mauritania;2005;GDP real rates of growth (percent);9.0
Mauritania;2010;GDP real rates of growth (percent);4.8
Mauritania;2015;GDP real rates of growth (percent);0.9
Mauritania;2016;GDP real rates of growth (percent);1.7
Mauritania;2017;GDP real rates of growth (percent);3.5
Mauritius;1985;GDP in current prices (millions of US dollars);1,152
Mauritius;1995;GDP in current prices (millions of US dollars);4,273
Mauritius;2005;GDP in current prices (millions of US dollars);6,775
Mauritius;2010;GDP in current prices (millions of US dollars);10,004
Mauritius;2015;GDP in current prices (millions of US dollars);11,692
Mauritius;2016;GDP in current prices (millions of US dollars);12,221
Mauritius;2017;GDP in current prices (millions of US dollars);13,366
Mauritius;1985;GDP per capita (US dollars);1,134
Mauritius;1995;GDP per capita (US dollars);3,786
Mauritius;2005;GDP per capita (US dollars);5,544
Mauritius;2010;GDP per capita (US dollars);8,016
Mauritius;2015;GDP per capita (US dollars);9,284
Mauritius;2016;GDP per capita (US dollars);9,683
Mauritius;2017;GDP per capita (US dollars);10,565
Mauritius;1985;GDP in constant 2010 prices (millions of US dollars);2,806
Mauritius;1995;GDP in constant 2010 prices (millions of US dollars);5,131
Mauritius;2005;GDP in constant 2010 prices (millions of US dollars);7,939
Mauritius;2010;GDP in constant 2010 prices (millions of US dollars);10,004
Mauritius;2015;GDP in constant 2010 prices (millions of US dollars);11,965
Mauritius;2016;GDP in constant 2010 prices (millions of US dollars);12,425
Mauritius;2017;GDP in constant 2010 prices (millions of US dollars);12,906
Mauritius;1985;GDP real rates of growth (percent);6.9
Mauritius;1995;GDP real rates of growth (percent);4.4
Mauritius;2005;GDP real rates of growth (percent);1.8
Mauritius;2010;GDP real rates of growth (percent);4.4
Mauritius;2015;GDP real rates of growth (percent);3.6
Mauritius;2016;GDP real rates of growth (percent);3.8
Mauritius;2017;GDP real rates of growth (percent);3.9
Mexico;1985;GDP in current prices (millions of US dollars);224,593
Mexico;1995;GDP in current prices (millions of US dollars);360,073
Mexico;2005;GDP in current prices (millions of US dollars);877,477
Mexico;2010;GDP in current prices (millions of US dollars);1,057,801
Mexico;2015;GDP in current prices (millions of US dollars);1,170,567
Mexico;2016;GDP in current prices (millions of US dollars);1,077,830
Mexico;2017;GDP in current prices (millions of US dollars);1,158,229
Mexico;1985;GDP per capita (US dollars);2,903
Mexico;1995;GDP per capita (US dollars);3,829
Mexico;2005;GDP per capita (US dollars);8,089
Mexico;2010;GDP per capita (US dollars);9,016
Mexico;2015;GDP per capita (US dollars);9,298
Mexico;2016;GDP per capita (US dollars);8,451
Mexico;2017;GDP per capita (US dollars);8,967
Mexico;1985;GDP in constant 2010 prices (millions of US dollars);591,937
Mexico;1995;GDP in constant 2010 prices (millions of US dollars);707,431
Mexico;2005;GDP in constant 2010 prices (millions of US dollars);982,737
Mexico;2010;GDP in constant 2010 prices (millions of US dollars);1,057,801
Mexico;2015;GDP in constant 2010 prices (millions of US dollars);1,223,115
Mexico;2016;GDP in constant 2010 prices (millions of US dollars);1,258,850
Mexico;2017;GDP in constant 2010 prices (millions of US dollars);1,284,904
Mexico;1985;GDP real rates of growth (percent);2.8
Mexico;1995;GDP real rates of growth (percent);-6.3
Mexico;2005;GDP real rates of growth (percent);2.3
Mexico;2010;GDP real rates of growth (percent);5.1
Mexico;2015;GDP real rates of growth (percent);3.3
Mexico;2016;GDP real rates of growth (percent);2.9
Mexico;2017;GDP real rates of growth (percent);2.1
Micronesia (Fed. States of);1985;GDP in current prices (millions of US dollars);108
Micronesia (Fed. States of);1995;GDP in current prices (millions of US dollars);222
Micronesia (Fed. States of);2005;GDP in current prices (millions of US dollars);251
Micronesia (Fed. States of);2010;GDP in current prices (millions of US dollars);297
Micronesia (Fed. States of);2015;GDP in current prices (millions of US dollars);315
Micronesia (Fed. States of);2016;GDP in current prices (millions of US dollars);330
Micronesia (Fed. States of);2017;GDP in current prices (millions of US dollars);336
Micronesia (Fed. States of);1985;GDP per capita (US dollars);1,262
Micronesia (Fed. States of);1995;GDP per capita (US dollars);2,063
